tweet_id,retweet_count,favorite_count,text,rating_numerator,rating_denominator,name,stage,prediction_1,prediction_1_confidence,prediction_1_dog,prediction_2,prediction_2_confidence,prediction_2_dog,prediction_3,prediction_3_confidence,prediction_3_dog
816091915477250048,1995,8494,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12,10,Comet,,Pomeranian,0.967345,True,Samoyed,0.00739748,True,papillon,0.0060165,True
815990720817401858,946,4699,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11,10,Jack,,Chihuahua,0.428756,True,miniature_pinscher,0.103912,True,Staffordshire_bullterrier,0.0889587,True
815736392542261248,2127,9323,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11,10,Akumi,,Border_collie,0.548907,True,Cardigan,0.178523,True,collie,0.146351,True
815390420867969024,3578,9839,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,13,10,None,,restaurant,0.279846,False,toyshop,0.0914294,False,paper_towel,0.0461474,False
814638523311648768,2530,10707,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12,10,Olivia,,golden_retriever,0.650814,True,kuvasz,0.053281,True,cocker_spaniel,0.0354396,True
814153002265309185,8128,27307,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12,10,Oshie,,golden_retriever,0.490068,True,Labrador_retriever,0.291956,True,chow,0.0724747,True
813910438903693312,1738,8869,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11,10,Chubbs,doggo,Siberian_husky,0.699355,True,Eskimo_dog,0.256433,True,Norwegian_elkhound,0.0131888,True
813800681631023104,1654,7891,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12,10,Sky,,malamute,0.501159,True,Siberian_husky,0.228792,True,Eskimo_dog,0.200388,True
813202720496779264,1709,8776,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11,10,None,doggo,cocker_spaniel,0.701852,True,golden_retriever,0.120345,True,Labrador_retriever,0.0363202,True
813172488309972993,1812,8815,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,12,10,Eleanor,,doormat,0.954844,False,golden_retriever,0.0261931,True,cocker_spaniel,0.00438598,True
813142292504645637,2249,8096,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13,10,None,,beagle,0.848735,True,Ibizan_hound,0.0446025,True,Italian_greyhound,0.0186108,True
813112105746448384,2575,9809,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,12,10,Toby,,dingo,0.287369,False,Pembroke,0.140682,True,basenji,0.0908189,True
813081950185472002,2603,9429,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11,10,Baron,,Doberman,0.909951,True,kelpie,0.0426494,True,miniature_pinscher,0.0230041,True
813051746834595840,6875,19951,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13,10,Bauer,,golden_retriever,0.914804,True,Labrador_retriever,0.08355,True,kuvasz,0.000453224,True
812709060537683968,1356,6302,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12,10,Brandi,,Irish_setter,0.326873,True,golden_retriever,0.18261,True,Leonberg,0.156912,True
812466873996607488,1802,7582,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12,10,Mary,,bath_towel,0.0998035,False,pillow,0.0923181,False,Great_Dane,0.0782055,True
811985624773361665,1313,6924,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11,10,Ted,,Staffordshire_bullterrier,0.610573,True,French_bulldog,0.159935,True,doormat,0.0586721,False
811627233043480576,2859,12098,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10,10,Augie,,beagle,0.39628,True,Pembroke,0.0495619,True,wire-haired_fox_terrier,0.0463492,True
810984652412424192,1339,5064,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",24,7,Sam,,golden_retriever,0.871342,True,Tibetan_mastiff,0.0367077,True,Labrador_retriever,0.0258232,True
810657578271330305,2476,10449,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11,10,Pavlov,,malamute,0.753521,True,Siberian_husky,0.166151,True,Eskimo_dog,0.0698108,True
810254108431155201,3175,14000,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12,10,Gus,,Staffordshire_bullterrier,0.292556,True,American_Staffordshire_terrier,0.261233,True,Border_terrier,0.0623754,True
809220051211603969,5260,18923,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12,10,Kyro,,Pomeranian,0.819511,True,Samoyed,0.141241,True,Pembroke,0.0134552,True
808838249661788160,2871,9660,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13,10,Ito,,Rottweiler,0.36953,True,miniature_pinscher,0.194867,True,kelpie,0.160104,True
808501579447930884,2459,10775,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12,10,Koda,,Airedale,0.454239,True,cocker_spaniel,0.219323,True,Irish_terrier,0.093193,True
808106460588765185,2073,8404,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12,10,None,"doggo,pupper",golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_Pyrenees,0.126482,True
807621403335917568,3399,13881,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14,10,Ollie,pupper,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True
806629075125202948,32454,70732,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",13,10,None,,Arabian_camel,0.366248,False,house_finch,0.209852,False,cocker_spaniel,0.0464032,True
805826884734976000,1721,6247,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12,10,Duke,,Siberian_husky,0.248926,True,American_Staffordshire_terrier,0.0983133,True,Eskimo_dog,0.0801885,True
805487436403003392,2383,8362,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",12,10,Sansa,,shield,0.58783,False,barrel,0.0901799,False,sundial,0.0691986,False
804738756058218496,3607,13010,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12,10,Django,,Tibetan_mastiff,0.91579,True,German_shepherd,0.0624797,True,Leonberg,0.00829749,True
804026241225523202,15091,42154,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,13,10,Bo,,web_site,0.492709,False,envelope,0.0505658,False,guillotine,0.0152969,False
803380650405482500,1774,7412,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,12,10,Sonny,,bookcase,0.890601,False,entertainment_center,0.0192874,False,file,0.00948954,False
802952499103731712,1879,8593,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12,10,Marley,,chow,0.944032,True,golden_retriever,0.0172398,True,Pomeranian,0.0120848,True
802572683846291456,2363,8532,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12,10,Winnie,,golden_retriever,0.610171,True,Labrador_retriever,0.173252,True,cocker_spaniel,0.163257,True
802265048156610565,1301,6635,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11,10,None,"doggo,pupper",Labrador_retriever,0.897162,True,beagle,0.0168948,True,Rhodesian_ridgeback,0.0120606,True
802239329049477120,2465,8668,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12,10,Loki,puppo,Eskimo_dog,0.482498,True,Siberian_husky,0.335774,True,malamute,0.134589,True
801538201127157760,1957,7832,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12,10,Wallace,,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_sheepdog,0.05423,True
801167903437357056,5530,23233,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13,10,Milo,,cocker_spaniel,0.74022,True,Dandie_Dinmont,0.0616045,True,English_setter,0.0413314,True
800751577355128832,2641,10107,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12,10,Mauve,,cocker_spaniel,0.771984,True,miniature_poodle,0.0766528,True,toy_poodle,0.0396183,True
800459316964663297,2065,9059,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,12,10,None,pupper,teddy,0.311928,False,ice_bear,0.184657,False,Christmas_stocking,0.173229,False
800388270626521089,2641,10638,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12,10,Doc,floofer,golden_retriever,0.35986,True,Pembroke,0.194207,True,collie,0.154603,True
800018252395122689,12352,26953,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,11,10,None,doggo,vacuum,0.289485,False,punching_bag,0.243297,False,barbell,0.14363,False
799757965289017345,2009,7987,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13,10,Sobe,doggo,Border_collie,0.442534,True,collie,0.288684,True,Shetland_sheepdog,0.196399,True
799297110730567681,2570,9404,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11,10,Jeffrey,,malamute,0.985028,True,Siberian_husky,0.00583442,True,Eskimo_dog,0.00544281,True
798933969379225600,4166,12450,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12,10,Iroh,,Siberian_husky,0.703224,True,Eskimo_dog,0.229351,True,malamute,0.0443508,True
797971864723324932,2895,10975,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12,10,None,pupper,American_Staffordshire_terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire_bullterrier,0.0727991,True
797236660651966464,6179,18972,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12,10,Pancake,,collie,0.767005,True,Border_collie,0.100844,True,kelpie,0.0483681,True
796759840936919040,2844,11226,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11,10,Romeo,,American_Staffordshire_terrier,0.463996,True,Staffordshire_bullterrier,0.155566,True,Weimaraner,0.137587,True
796387464403357696,3899,10479,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12,10,Snicku,,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese_cat,0.052423,False
796149749086875649,13404,30583,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11,10,Ruby,,golden_retriever,0.600276,True,Labrador_retriever,0.140798,True,seat_belt,0.0873548,False
796080075804475393,2172,8037,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,12,10,Yogi,,chow,0.973846,True,Tibetan_mastiff,0.0141099,True,gibbon,0.00235832,False
795464331001561088,22028,46889,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,10,None,doggo,golden_retriever,0.193082,True,Chesapeake_Bay_retriever,0.157927,True,soft-coated_wheaten_terrier,0.124684,True
795076730285391872,5111,15367,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,11,10,Bailey,,gas_pump,0.676439,False,harvester,0.0499953,False,swing,0.0446596,False
794926597468000259,2165,9701,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,12,10,Mack,,teddy,0.569566,False,bath_towel,0.173745,False,toy_poodle,0.0376618,True
794332329137291264,2544,9152,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12,10,Nimbus,,Samoyed,0.988307,True,malamute,0.00490635,True,Great_Pyrenees,0.00290129,True
793962221541933056,4593,15941,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12,10,Maximus,,Labrador_retriever,0.861651,True,golden_retriever,0.0444618,True,Staffordshire_bullterrier,0.0164967,True
793500921481273345,2239,10146,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,12,10,Fiona,,golden_retriever,0.326122,True,Labrador_retriever,0.219904,True,Chesapeake_Bay_retriever,0.163366,True
793271401113350145,2255,8273,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,12,10,Dave,,Siberian_husky,0.231695,True,Eskimo_dog,0.206749,True,Pembroke,0.0701195,True
793241302385262592,3088,10015,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,13,10,Tucker,,golden_retriever,0.559308,True,Labrador_retriever,0.390222,True,cocker_spaniel,0.0363157,True
793210959003287553,2617,8494,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,10,10,Maude,,doormat,0.874431,False,French_bulldog,0.0187591,True,Boston_bull,0.0151344,True
793180763617361921,1873,6575,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11,10,Newt,,Lakeland_terrier,0.266824,True,Irish_terrier,0.218783,True,Airedale,0.13296,True
793150605191548928,1600,5864,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11,10,Nida,,Italian_greyhound,0.193869,True,bluetick,0.16038,True,standard_poodle,0.125982,True
793120401413079041,3698,12050,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11,10,Robin,,Labrador_retriever,0.724944,True,golden_retriever,0.169744,True,kuvasz,0.0355023,True
792883833364439040,4014,10736,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,12,10,Bailey,,jack-o'-lantern,0.999306,False,basketball,0.000113129,False,standard_poodle,8.31451e-05,True
792394556390137856,4026,12749,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12,10,BeBe,,cocker_spaniel,0.746387,True,Irish_setter,0.0916151,True,miniature_poodle,0.0610782,True
791672322847637504,2936,11176,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13,10,None,,golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,kuvasz,0.015965,True
791312159183634433,2372,8332,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,12,10,Mabel,,miniature_pinscher,0.892925,True,toy_terrier,0.0955238,True,Doberman,0.00354426,True
790987426131050500,1994,9322,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,12,10,Misty,,cocker_spaniel,0.349195,True,flat-coated_retriever,0.309535,True,Newfoundland,0.104768,True
790581949425475584,6666,19615,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,11,10,Duke,,refrigerator,0.998886,False,malinois,0.000152999,True,kelpie,0.000130817,True
790277117346975746,2965,11925,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11,10,Bruce,,Labrador_retriever,0.427742,True,Great_Dane,0.190503,True,curly-coated_retriever,0.146427,True
789628658055020548,1654,7090,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,13,10,Eli,,chow,0.260702,True,cougar,0.0881427,False,Pomeranian,0.0798831,True
789530877013393408,3169,11106,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12,10,Rizzy,,schipperke,0.363272,True,kelpie,0.197021,True,Norwegian_elkhound,0.151024,True
789137962068021249,2613,9244,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,12,10,Bo,,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True
788765914992902144,9688,25964,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12,10,Butter,,cocker_spaniel,0.500509,True,golden_retriever,0.272734,True,jigsaw_puzzle,0.0414758,False
788178268662984705,1984,6911,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,13,10,None,,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic_fox,0.0360719,False
787810552592695296,2848,8163,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11,10,Frank,,pug,0.362835,True,French_bulldog,0.221864,True,English_setter,0.0804183,True
787397959788929025,2673,10349,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11,10,Moose,,Chihuahua,0.900483,True,toy_terrier,0.0210845,True,miniature_pinscher,0.019484,True
786963064373534720,7453,25322,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12,10,Rory,,golden_retriever,0.915303,True,Saluki,0.0462126,True,Labrador_retriever,0.0375041,True
786664955043049472,2371,10063,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",12,10,None,,Leonberg,0.512034,True,keeshond,0.464816,True,Pomeranian,0.00781249,True
786363235746385920,3228,10298,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13,10,Rizzo,doggo,golden_retriever,0.929266,True,Labrador_retriever,0.0628667,True,Saluki,0.00215669,True
785872687017132033,1675,6358,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12,10,Rusty,,Great_Pyrenees,0.392108,True,golden_retriever,0.198358,True,Pekinese,0.143328,True
785533386513321988,1845,8606,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11,10,Dallas,,miniature_pinscher,0.436023,True,black-and-tan_coonhound,0.258049,True,Rottweiler,0.145231,True
785170936622350336,4511,11400,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11,10,Hero,,seat_belt,0.891193,False,Eskimo_dog,0.0274944,True,Samoyed,0.0195303,True
784517518371221505,2371,8516,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11,10,Frankie,,malamute,0.757764,True,Eskimo_dog,0.151248,True,Siberian_husky,0.0848402,True
783839966405230592,10074,28436,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,13,10,Riley,,quilt,0.333739,False,Siamese_cat,0.136245,False,three-toed_sloth,0.117464,False
783695101801398276,2999,9891,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12,10,Loomis,,chow,0.314265,True,golden_retriever,0.300435,True,Australian_terrier,0.0494869,True
783391753726550016,5104,16027,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13,10,Godi,,Norwegian_elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True
783334639985389568,10907,27548,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12,10,Dave,,Cardigan,0.593858,True,Shetland_sheepdog,0.130611,True,Pembroke,0.100842,True
782969140009107456,6908,22857,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12,10,Cali,,seat_belt,0.474292,False,golden_retriever,0.171393,True,Labrador_retriever,0.110592,True
782722598790725632,5027,16332,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10,10,Penny,,Irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False
782305867769217024,5136,15746,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,10,Sampson,doggo,briard,0.504427,True,soft-coated_wheaten_terrier,0.390678,True,Lhasa,0.0345955,True
781955203444699136,3146,10583,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,11,10,Chipson,,pool_table,0.179568,False,dining_table,0.154396,False,microwave,0.0336905,False
781524693396357120,5155,19621,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,12,10,None,,tennis_ball,0.994712,False,Chesapeake_Bay_retriever,0.0035225,True,Labrador_retriever,0.000921439,True
781163403222056960,2585,9295,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10,10,None,,Shetland_sheepdog,0.973841,True,collie,0.0251876,True,Border_collie,0.000297311,True
780858289093574656,1870,6816,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10,10,Dash,,Chesapeake_Bay_retriever,0.488555,True,Sussex_spaniel,0.271655,True,kelpie,0.106913,True
780601303617732608,3129,11446,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,10,Hercules,,Saint_Bernard,0.995143,True,Cardigan,0.00304359,True,English_springer,0.00104955,True
780459368902959104,1005,5005,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11,10,Bear,,Great_Dane,0.382491,True,German_shepherd,0.312026,True,bull_mastiff,0.0332719,True
779834332596887552,6514,17792,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11,10,Scout,,golden_retriever,0.99383,True,cocker_spaniel,0.00314271,True,Great_Pyrenees,0.000917414,True
778990705243029504,6666,18792,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11,10,Jay,,cocker_spaniel,0.715351,True,Labrador_retriever,0.207056,True,Chihuahua,0.0285194,True
778650543019483137,1395,5429,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10,10,Strider,,German_shepherd,0.515699,True,malinois,0.300292,True,kelpie,0.0870223,True
778408200802557953,4014,12892,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,14,10,None,,Pembroke,0.848362,True,Cardigan,0.108124,True,beagle,0.0119417,True
778383385161035776,1021,5513,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13,10,Nala,,collie,0.345266,True,borzoi,0.312823,True,Border_collie,0.213011,True
778039087836069888,2470,8000,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12,10,None,pupper,German_shepherd,0.717776,True,malinois,0.111175,True,Norwegian_elkhound,0.0588024,True
777885040357281792,1518,6007,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3,10,Wesley,,Afghan_hound,0.123529,True,basset,0.119682,True,Siberian_husky,0.108709,True
777189768882946048,3993,13356,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12,10,Jeffrey,,Chihuahua,0.988412,True,Mexican_hairless,0.00417722,True,hog,0.00150658,False
776813020089548800,1119,4620,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12,10,Solomon,,toy_poodle,0.51661,True,miniature_poodle,0.255033,True,standard_poodle,0.168989,True
776218204058357768,14765,28151,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13,10,None,floofer,Samoyed,0.940326,True,Pomeranian,0.0555272,True,keeshond,0.00222635,True
776113305656188928,4037,11139,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11,10,Sampson,pupper,mousetrap,0.777468,False,black_widow,0.0939402,False,paddlewheel,0.0174919,False
775733305207554048,3712,13105,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,11,10,Anakin,doggo,long-horned_beetle,0.613852,False,ox,0.0294728,False,rhinoceros_beetle,0.0278061,False
775364825476165632,2724,6963,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11,10,Finley,doggo,beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.0343063,True
774757898236878852,1658,8145,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12,10,Finley,,toy_poodle,0.719941,True,miniature_poodle,0.251546,True,Lakeland_terrier,0.00700838,True
774314403806253056,5097,20579,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14,10,None,,Eskimo_dog,0.596045,True,Siberian_husky,0.223067,True,Saluki,0.0363247,True
773922284943896577,1630,6070,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12,10,Heinrich,,Pomeranian,0.554331,True,Samoyed,0.432158,True,chow,0.00319942,True
